,Year,FIPS,State,County,Total Votes,Dem,Rep,Lib,Grn
1816,2016,36035,NY,fulton,19563,5805,12759,711,288
1817,2016,36037,NY,genesee,24463,6946,15986,1239,292
1818,2016,36039,NY,greene,18869,6370,11546,568,385
1819,2016,36041,NY,hamilton,2688,752,1795,102,39
1820,2016,36043,NY,herkimer,24261,7289,15664,938,370
1821,2016,36045,NY,jefferson,34263,12289,19947,1467,560
1822,2016,36047,NY,kings,746295,595086,133653,6391,11165
1823,2016,36049,NY,lewis,10312,2828,6916,446,122
1824,2016,36051,NY,livingston,31363,10478,19211,1245,429
1825,2016,36053,NY,madison,27392,10548,14901,1460,483
1826,2016,36055,NY,monroe,320164,174063,128871,12273,4957
1827,2016,36057,NY,montgomery,17438,5961,10579,648,250
1828,2016,36059,NY,nassau,599649,307326,275479,10488,6356
1829,2016,36061,NY,new york,591368,515481,58935,8437,8515
1830,2016,36063,NY,niagara,86000,32888,49223,2666,1223
1831,2016,36065,NY,oneida,83876,30749,48490,3478,1159
1832,2016,36067,NY,onondaga,191962,102915,78277,7861,2909
1833,2016,36069,NY,ontario,47664,20233,24343,2285,803
1834,2016,36071,NY,orange,140753,63037,72129,3570,2017
1835,2016,36073,NY,orleans,16722,4327,11582,634,179
1836,2016,36075,NY,oswego,44122,15614,25870,1976,662
1837,2016,36077,NY,otsego,23024,9285,12284,977,478
1838,2016,36079,NY,putnam,44186,17363,25241,1039,543
1839,2016,36081,NY,queens,627021,473389,138550,6570,8512
1840,2016,36083,NY,rensselaer,65991,30039,31933,2758,1261
1841,2016,36085,NY,richmond,167209,67561,95612,2262,1774
1842,2016,36087,NY,rockland,123943,63454,57148,2096,1245
1843,2016,36091,NY,saratoga,104089,46546,51088,4741,1714
1844,2016,36093,NY,schenectady,61629,30870,27268,2445,1046
1845,2016,36095,NY,schoharie,12673,3777,8173,470,253
1846,2016,36097,NY,schuyler,8423,2761,5179,283,200
1847,2016,36099,NY,seneca,12727,5175,6719,589,244
1848,2016,36089,NY,st. lawrence,35154,14659,18450,1299,746
1849,2016,36101,NY,steuben,38373,11215,25091,1522,545
1850,2016,36103,NY,suffolk,625720,276953,328403,12761,7603
1851,2016,36105,NY,sullivan,26509,10983,14626,518,382
1852,2016,36107,NY,tioga,20556,6852,12528,856,320
1853,2016,36109,NY,tompkins,37747,25555,9647,1287,1258
1854,2016,36111,NY,ulster,77134,40010,32962,2176,1986
1855,2016,36113,NY,warren,27568,11366,14284,1129,789
1856,2016,36115,NY,washington,22401,8238,12770,843,550
1857,2016,36117,NY,wayne,36598,12378,21935,1765,520
1858,2016,36119,NY,westchester,378506,245670,121643,7185,4008
1859,2016,36121,NY,wyoming,16280,3585,11884,640,171
1860,2016,36123,NY,yates,8975,3219,5180,440,136
1861,2016,37001,NC,alamance,69264,29268,38235,1761,0
1862,2016,37003,NC,alexander,18011,3750,13826,435,0
1863,2016,37005,NC,alleghany,5214,1300,3789,125,0
1864,2016,37007,NC,anson,10394,5785,4480,129,0
1865,2016,37009,NC,ashe,13160,3476,9353,331,0
1866,2016,37011,NC,avery,8060,1670,6226,164,0
1867,2016,37013,NC,beaufort,23599,8699,14478,422,0
1868,2016,37015,NC,bertie,9380,5837,3476,67,0
1869,2016,37017,NC,bladen,15743,7021,8511,211,0
1870,2016,37019,NC,brunswick,67255,23117,42440,1698,0
1871,2016,37021,NC,buncombe,134507,74937,55339,4231,0
1872,2016,37023,NC,burke,37638,10930,25741,967,0
1873,2016,37025,NC,cabarrus,91002,35048,53224,2730,0
1874,2016,37027,NC,caldwell,35747,8403,26499,845,0
1875,2016,37029,NC,camden,4939,1266,3527,146,0
1876,2016,37031,NC,carteret,36919,9806,26228,885,0
1877,2016,37033,NC,caswell,10515,4549,5758,208,0
1878,2016,37035,NC,catawba,71065,21050,48062,1953,0
1879,2016,37037,NC,chatham,39080,20953,17012,1115,0
1880,2016,37039,NC,cherokee,13860,2809,10711,340,0
1881,2016,37041,NC,chowan,7108,2965,3983,160,0
1882,2016,37043,NC,clay,5885,1352,4395,138,0
1883,2016,37045,NC,cleveland,44137,14896,28394,847,0
1884,2016,37047,NC,columbus,23472,8991,14177,304,0
1885,2016,37049,NC,craven,46231,17481,27556,1194,0
1886,2016,37051,NC,cumberland,124402,70523,50593,3286,0
1887,2016,37053,NC,currituck,12423,2879,9070,474,0
1888,2016,37055,NC,dare,19009,7079,11283,647,0
1889,2016,37057,NC,davidson,72013,17328,52870,1815,0
1890,2016,37059,NC,davie,21350,5228,15502,620,0
1891,2016,37061,NC,duplin,20601,8196,12151,254,0
1892,2016,37063,NC,durham,150543,118783,27879,3881,0
1893,2016,37065,NC,edgecombe,24653,16152,8219,282,0
1894,2016,37067,NC,forsyth,172509,92488,74793,5228,0
1895,2016,37069,NC,franklin,29902,12811,16320,771,0
1896,2016,37071,NC,gaston,94872,30982,61467,2423,0
1897,2016,37073,NC,gates,5328,2371,2851,106,0
1898,2016,37075,NC,graham,4094,761,3260,73,0
1899,2016,37077,NC,granville,26920,12827,13500,593,0
1900,2016,37079,NC,greene,8013,3570,4358,85,0
1901,2016,37081,NC,guilford,252087,147949,97461,6677,0
1902,2016,37083,NC,halifax,24881,15642,8954,285,0
1903,2016,37085,NC,harnett,44955,16452,27278,1225,0
1904,2016,37087,NC,haywood,30156,10414,18844,898,0
1905,2016,37089,NC,henderson,56810,19664,35535,1611,0
1906,2016,37091,NC,hertford,10100,6886,3081,133,0
1907,2016,37093,NC,hoke,17847,9608,7676,563,0
1908,2016,37095,NC,hyde,2273,956,1275,42,0
1909,2016,37097,NC,iredell,80727,24441,54164,2122,0
1910,2016,37099,NC,jackson,18004,7564,9706,734,0
1911,2016,37101,NC,johnston,84553,28153,54082,2318,0
1912,2016,37103,NC,jones,5039,2041,2941,57,0
1913,2016,37105,NC,lee,24676,10380,13625,671,0
1914,2016,37107,NC,lenoir,25500,11752,13354,394,0
1915,2016,37109,NC,lincoln,39449,9836,28653,960,0
1916,2016,37113,NC,macon,17336,4841,12035,460,0
1917,2016,37115,NC,madison,10966,3899,6735,332,0
1918,2016,37117,NC,martin,11852,5814,5874,164,0
1919,2016,37111,NC,mcdowell,19557,4645,14517,395,0
1920,2016,37119,NC,mecklenburg,461834,292258,154303,15273,0
1921,2016,37121,NC,mitchell,7948,1585,6225,138,0
1922,2016,37123,NC,montgomery,11449,4108,7070,271,0
1923,2016,37125,NC,moore,47746,16148,30273,1325,0
1924,2016,37127,NC,nash,46903,23024,23142,737,0
1925,2016,37129,NC,new hanover,108737,50219,54665,3853,0
1926,2016,37131,NC,northampton,9761,6113,3556,92,0
1927,2016,37133,NC,onslow,55364,17156,36342,1866,0
1928,2016,37135,NC,orange,79830,59105,18373,2352,0
1929,2016,37137,NC,pamlico,6772,2427,4225,120,0
1930,2016,37139,NC,pasquotank,16964,8455,8082,427,0
1931,2016,37141,NC,pender,27072,9086,17317,669,0
1932,2016,37143,NC,perquimans,6595,2291,4143,161,0
1933,2016,37145,NC,person,19303,7772,11116,415,0
1934,2016,37147,NC,pitt,78264,40967,35191,2106,0
1935,2016,37149,NC,polk,10723,3715,6738,270,0
1936,2016,37151,NC,randolph,63615,13074,49156,1385,0
1937,2016,37153,NC,richmond,18813,8290,10199,324,0
1938,2016,37155,NC,robeson,39454,18377,20294,783,0
1939,2016,37157,NC,rockingham,41374,14057,26463,854,0
1940,2016,37159,NC,rowan,63078,19208,42388,1482,0
1941,2016,37161,NC,rutherford,29764,7451,21694,619,0
1942,2016,37163,NC,sampson,25638,10486,14761,391,0
1943,2016,37165,NC,scotland,13743,7279,6212,252,0
1944,2016,37167,NC,stanly,29451,7008,21788,655,0
1945,2016,37169,NC,stokes,22182,4645,16976,561,0
1946,2016,37171,NC,surry,31663,7438,23495,730,0
1947,2016,37173,NC,swain,5982,2186,3557,239,0
1948,2016,37175,NC,transylvania,17440,6520,10441,479,0
1949,2016,37177,NC,tyrrell,1700,705,968,27,0
1950,2016,37179,NC,union,103596,34051,66265,3280,0
1951,2016,37181,NC,vance,19762,12168,7304,290,0
1952,2016,37183,NC,wake,510940,298353,193607,18980,0
1953,2016,37185,NC,warren,10123,6668,3302,153,0
1954,2016,37187,NC,washington,6115,3490,2560,65,0
1955,2016,37189,NC,watauga,28769,13953,13521,1295,0
1956,2016,37191,NC,wayne,49824,21520,27360,944,0
1957,2016,37193,NC,wilkes,30844,6596,23613,635,0
1958,2016,37195,NC,wilson,37593,19527,17410,656,0
1959,2016,37197,NC,yadkin,17350,3140,13815,395,0
1960,2016,37199,NC,yancey,9808,3181,6367,260,0
1961,2016,38001,ND,adams,1206,216,904,65,8
1962,2016,38003,ND,barnes,5253,1597,3156,406,47
1963,2016,38005,ND,benson,1940,842,927,112,41
1964,2016,38007,ND,billings,592,58,492,31,4
1965,2016,38009,ND,bottineau,3437,734,2482,177,30
1966,2016,38011,ND,bowman,1769,227,1445,78,13
1967,2016,38013,ND,burke,1031,118,879,26,5
1968,2016,38015,ND,burleigh,46874,10865,32499,2719,480
1969,2016,38017,ND,cass,78807,31291,39738,6077,1204
1970,2016,38019,ND,cavalier,1969,476,1356,110,19
1971,2016,38021,ND,dickey,2372,551,1656,122,22
1972,2016,38023,ND,divide,1187,243,860,70,9
1973,2016,38025,ND,dunn,2199,356,1753,60,14
1974,2016,38027,ND,eddy,1219,354,790,53,15
1975,2016,38029,ND,emmons,1959,215,1672,52,10
1976,2016,38031,ND,foster,1699,346,1237,96,10
1977,2016,38033,ND,golden valley,942,99,793,40,4
1978,2016,38035,ND,grand forks,29711,10828,16325,2002,382
1979,2016,38037,ND,grant,1361,187,1098,63,7
1980,2016,38039,ND,griggs,1247,298,847,93,6
1981,2016,38041,ND,hettinger,1261,168,1032,46,5
1982,2016,38043,ND,kidder,1358,179,1106,63,7
1983,2016,38045,ND,lamoure,2115,500,1475,107,13
1984,2016,38047,ND,logan,1030,112,867,38,5
1985,2016,38049,ND,mchenry,2687,474,1991,182,18
1986,2016,38051,ND,mcintosh,1423,233,1095,71,10
1987,2016,38053,ND,mckenzie,4594,696,3661,171,35
1988,2016,38055,ND,mclean,5206,1070,3827,249,29
1989,2016,38057,ND,mercer,4564,616,3715,188,20
1990,2016,38059,ND,morton,15547,3077,11319,912,141
1991,2016,38061,ND,mountrail,4009,1211,2551,163,56
1992,2016,38063,ND,nelson,1694,536,1025,113,11
1993,2016,38065,ND,oliver,1002,119,827,46,3
1994,2016,38067,ND,pembina,3093,681,2204,167,27
1995,2016,38069,ND,pierce,2020,431,1433,132,9
1996,2016,38071,ND,ramsey,5218,1505,3216,405,44
1997,2016,38073,ND,ransom,2317,836,1209,245,22
1998,2016,38075,ND,renville,1255,200,978,68,4
1999,2016,38077,ND,richland,7460,2064,4759,492,76
2000,2016,38079,ND,rolette,3662,2097,1210,155,175
2001,2016,38081,ND,sargent,1978,693,1088,166,18
2002,2016,38083,ND,sheridan,774,94,644,29,1
2003,2016,38085,ND,sioux,1177,758,256,25,128
2004,2016,38087,ND,slope,427,42,361,19,3
2005,2016,38089,ND,stark,12115,1745,9718,522,60
2006,2016,38091,ND,steele,984,361,537,73,6
2007,2016,38093,ND,stutsman,9938,2484,6706,571,109
2008,2016,38095,ND,towner,1137,305,733,89,7
2009,2016,38097,ND,traill,3864,1239,2263,289,35
2010,2016,38099,ND,walsh,4543,1166,2991,330,32
2011,2016,38101,ND,ward,26861,5792,18601,2050,242
2012,2016,38103,ND,wells,2352,419,1793,101,14
2013,2016,38105,ND,williams,12529,1722,10033,622,74
2014,2016,39001,OH,adams,11063,2293,8445,0,43
2015,2016,39003,OH,allen,44636,12815,29858,0,310
2016,2016,39005,OH,ashland,24074,5659,17169,0,180
2017,2016,39007,OH,ashtabula,39809,15191,22755,0,417
2018,2016,39009,OH,athens,27941,15552,10816,0,507
2019,2016,39011,OH,auglaize,22860,3825,18130,0,105
2020,2016,39013,OH,belmont,30537,8652,20729,0,186
2021,2016,39015,OH,brown,19139,4270,14257,0,102
2022,2016,39017,OH,butler,168422,56700,104441,0,1119
2023,2016,39019,OH,carroll,12807,3124,9067,0,87
2024,2016,39021,OH,champaign,17597,4488,12314,0,140
2025,2016,39023,OH,clark,59620,22666,34311,0,492
2026,2016,39025,OH,clermont,96455,26096,65960,0,702
2027,2016,39027,OH,clinton,18100,3943,13466,0,125
2028,2016,39029,OH,columbiana,45261,12273,31086,0,313
2029,2016,39031,OH,coshocton,14961,3908,10381,0,112
2030,2016,39033,OH,crawford,18702,4518,13265,0,114
2031,2016,39035,OH,cuyahoga,583230,383974,179894,0,5026
2032,2016,39037,OH,darke,25000,4395,19698,0,146
2033,2016,39039,OH,defiance,17795,5282,11478,0,144
2034,2016,39041,OH,delaware,100101,39584,55660,0,618
2035,2016,39043,OH,erie,36730,15692,19301,0,329
2036,2016,39045,OH,fairfield,70542,24150,43163,0,529
2037,2016,39047,OH,fayette,10817,2672,7763,0,53
2038,2016,39049,OH,franklin,554711,335961,192328,0,5789
2039,2016,39051,OH,fulton,20693,5981,13419,0,162
2040,2016,39053,OH,gallia,12588,2564,9567,0,94
2041,2016,39055,OH,geauga,48736,17165,29577,0,318
2042,2016,39057,OH,greene,79633,28023,47506,0,646
2043,2016,39059,OH,guernsey,16156,4286,11164,0,93
2044,2016,39061,OH,hamilton,395000,207587,169972,0,3521
2045,2016,39063,OH,hancock,35216,9419,23777,0,312
2046,2016,39065,OH,hardin,12014,2870,8541,0,76
2047,2016,39067,OH,harrison,6956,1663,5021,0,51
2048,2016,39069,OH,henry,13671,3690,9136,0,108
2049,2016,39071,OH,highland,17048,3436,13005,0,95
2050,2016,39073,OH,hocking,12513,3713,8282,0,87
2051,2016,39075,OH,holmes,10823,1766,8578,0,48
2052,2016,39077,OH,huron,24332,7080,15930,0,186
2053,2016,39079,OH,jackson,13239,3142,9618,0,60
2054,2016,39081,OH,jefferson,31346,9483,20668,0,190
2055,2016,39083,OH,knox,27768,7959,18563,0,204
2056,2016,39085,OH,lake,112790,45056,62627,0,905
2057,2016,39087,OH,lawrence,25949,6849,18240,0,156
2058,2016,39089,OH,licking,79399,26360,49346,0,682
2059,2016,39091,OH,logan,21007,4537,15586,0,122
2060,2016,39093,OH,lorain,136654,64958,65346,0,1224
2061,2016,39095,OH,lucas,191684,107363,74102,0,2172
2062,2016,39097,OH,madison,16754,4662,11319,0,106
2063,2016,39099,OH,mahoning,112827,56188,52808,0,856
2064,2016,39101,OH,marion,25648,7748,16563,0,226
2065,2016,39103,OH,medina,89360,31582,53811,0,693
2066,2016,39105,OH,meigs,9410,2157,6869,0,59
2067,2016,39107,OH,mercer,21315,3335,17200,0,108
2068,2016,39109,OH,miami,51467,12832,36311,0,305
2069,2016,39111,OH,monroe,6686,1647,4781,0,36
2070,2016,39113,OH,montgomery,249560,117661,120766,0,2183
2071,2016,39115,OH,morgan,6290,1711,4315,0,42
2072,2016,39117,OH,morrow,16186,3711,11722,0,98
2073,2016,39119,OH,muskingum,36217,10926,23588,0,251
2074,2016,39121,OH,noble,5875,1201,4441,0,34
2075,2016,39123,OH,ottawa,21742,8136,12389,0,143
2076,2016,39125,OH,paulding,8842,2068,6359,0,71
2077,2016,39127,OH,perry,14647,4072,9978,0,99
2078,2016,39129,OH,pickaway,23814,6325,16482,0,165
2079,2016,39131,OH,pike,11513,3443,7669,0,54
2080,2016,39133,OH,portage,73968,31463,38978,0,800
2081,2016,39135,OH,preble,20475,4323,15376,0,126
2082,2016,39137,OH,putnam,18387,2874,14704,0,69
2083,2016,39139,OH,richland,53739,15629,35805,0,373
2084,2016,39141,OH,ross,28955,9905,17833,0,198
2085,2016,39143,OH,sandusky,27491,9733,16045,0,302
2086,2016,39145,OH,scioto,29618,8841,19742,0,201
2087,2016,39147,OH,seneca,23481,7237,14559,0,236
2088,2016,39149,OH,shelby,23110,4143,18148,0,120
2089,2016,39151,OH,stark,170868,66581,96345,0,1355
2090,2016,39153,OH,summit,249937,129922,109531,0,2244
2091,2016,39155,OH,trumbull,94073,42130,48152,0,830
2092,2016,39157,OH,tuscarawas,40088,11895,26105,0,275
2093,2016,39159,OH,union,26533,7530,17601,0,196
2094,2016,39161,OH,van wert,13584,2667,10328,0,102
2095,2016,39163,OH,vinton,5393,1332,3799,0,43
2096,2016,39165,OH,warren,114254,33036,75947,0,697
2097,2016,39167,OH,washington,28992,7841,19901,0,201
2098,2016,39169,OH,wayne,48550,14670,31622,0,364
2099,2016,39171,OH,williams,16938,4287,11706,0,124
2100,2016,39173,OH,wood,62287,26440,31734,0,642
2101,2016,39175,OH,wyandot,10396,2484,7346,0,83
2102,2016,40001,OK,adair,6468,1374,4753,341,0
2103,2016,40003,OK,alfalfa,2256,216,1931,109,0
2104,2016,40005,OK,atoka,5002,795,4068,139,0
2105,2016,40007,OK,beaver,2237,176,1987,74,0
2106,2016,40009,OK,beckham,7529,958,6287,284,0
2107,2016,40011,OK,blaine,3793,711,2884,198,0
2108,2016,40013,OK,bryan,13775,2793,10449,533,0
2109,2016,40015,OK,caddo,9336,2418,6473,445,0
2110,2016,40017,OK,canadian,55250,11666,39969,3615,0
2111,2016,40019,OK,carter,18533,4002,13751,780,0
2112,2016,40021,OK,cherokee,16487,5455,9992,1040,0
2113,2016,40023,OK,choctaw,5419,1064,4202,153,0
2114,2016,40025,OK,cimarron,1077,70,962,45,0
2115,2016,40027,OK,cleveland,109326,38790,62469,8067,0
2116,2016,40029,OK,coal,2393,411,1892,90,0
2117,2016,40031,OK,comanche,32504,11439,19153,1912,0
2118,2016,40033,OK,cotton,2602,424,2054,124,0
2119,2016,40035,OK,craig,5778,1249,4279,250,0
2120,2016,40037,OK,creek,28786,5834,21539,1413,0
2121,2016,40039,OK,custer,10531,2102,7818,611,0
2122,2016,40041,OK,delaware,15680,3306,11796,578,0
2123,2016,40043,OK,dewey,2246,222,1964,60,0
2124,2016,40045,OK,ellis,1826,155,1610,61,0
2125,2016,40047,OK,garfield,21692,4391,15998,1303,0
2126,2016,40049,OK,garvin,10531,1852,8243,436,0
2127,2016,40051,OK,grady,22257,3878,17293,1086,0
2128,2016,40053,OK,grant,2200,287,1827,86,0
2129,2016,40055,OK,greer,1896,323,1482,91,0
2130,2016,40057,OK,harmon,975,224,714,37,0
2131,2016,40059,OK,harper,1485,131,1307,47,0
2132,2016,40061,OK,haskell,4734,882,3697,155,0
2133,2016,40063,OK,hughes,4525,961,3387,177,0
2134,2016,40065,OK,jackson,7806,1473,5969,364,0
2135,2016,40067,OK,jefferson,2345,365,1905,75,0
2136,2016,40069,OK,johnston,4001,782,3081,138,0
2137,2016,40071,OK,kay,16795,3734,12168,893,0
2138,2016,40073,OK,kingfisher,6123,783,5151,189,0
2139,2016,40075,OK,kiowa,3489,766,2593,130,0
2140,2016,40077,OK,latimer,4050,797,3094,159,0
2141,2016,40079,OK,le flore,17199,3245,13346,608,0
2142,2016,40081,OK,lincoln,14001,2423,10838,740,0
2143,2016,40083,OK,logan,18948,4239,13613,1096,0
2144,2016,40085,OK,love,3787,735,2920,132,0
2145,2016,40093,OK,major,3399,310,2940,149,0
2146,2016,40095,OK,marshall,5487,1095,4202,190,0
2147,2016,40097,OK,mayes,15712,3423,11550,739,0
2148,2016,40087,OK,mcclain,16839,2893,13151,795,0
2149,2016,40089,OK,mccurtain,10709,1799,8642,268,0
2150,2016,40091,OK,mcintosh,7958,2122,5501,335,0
2151,2016,40099,OK,murray,5525,1086,4173,266,0
2152,2016,40101,OK,muskogee,24193,7969,15029,1195,0
2153,2016,40103,OK,noble,4870,901,3707,262,0
2154,2016,40105,OK,nowata,4237,742,3321,174,0
2155,2016,40107,OK,okfuskee,3933,943,2791,199,0
2156,2016,40109,OK,oklahoma,273609,112661,141429,19519,0
2157,2016,40111,OK,okmulgee,13924,4379,8926,619,0
2158,2016,40113,OK,osage,18942,5593,12559,790,0
2159,2016,40115,OK,ottawa,10686,2584,7627,475,0
2160,2016,40117,OK,pawnee,6346,1341,4716,289,0
2161,2016,40119,OK,payne,27749,8785,16644,2320,0
2162,2016,40121,OK,pittsburg,17250,3704,12740,806,0
2163,2016,40123,OK,pontotoc,14814,3633,10420,761,0
2164,2016,40125,OK,pottawatomie,25417,6005,17826,1586,0
2165,2016,40127,OK,pushmataha,4483,748,3581,154,0
2166,2016,40129,OK,roger mills,1758,151,1546,61,0
2167,2016,40131,OK,rogers,40834,7895,30893,2046,0
2168,2016,40133,OK,seminole,8032,2067,5612,353,0
2169,2016,40135,OK,sequoyah,14437,3061,10888,488,0
2170,2016,40137,OK,stephens,17886,3084,14166,636,0
2171,2016,40139,OK,texas,5771,855,4615,301,0
2172,2016,40141,OK,tillman,2706,657,1944,105,0
2173,2016,40143,OK,tulsa,246557,87663,143985,14909,0
2174,2016,40145,OK,wagoner,31246,6711,22967,1568,0
2175,2016,40147,OK,washington,22208,5047,15810,1351,0
2176,2016,40149,OK,washita,4628,588,3851,189,0
2177,2016,40151,OK,woods,3665,521,2945,199,0
2178,2016,40153,OK,woodward,7573,871,6329,373,0
2179,2016,41001,OR,baker,8479,1781,6160,405,0
2180,2016,41003,OR,benton,45577,28431,13030,2588,0
2181,2016,41005,OR,clackamas,182136,90187,79062,9530,0
2182,2016,41007,OR,clatsop,18158,8899,7794,926,0
2183,2016,41009,OR,columbia,25077,9959,12967,1601,0
2184,2016,41011,OR,coos,30181,10355,17699,1383,0
2185,2016,41013,OR,crook,11638,2591,8388,504,0
2186,2016,41015,OR,curry,12163,4253,7157,487,0
2187,2016,41017,OR,deschutes,90584,40222,43667,4836,0
2188,2016,41019,OR,douglas,51350,13891,34112,2359,0
2189,2016,41021,OR,gilliam,937,221,632,78,0
2190,2016,41023,OR,grant,4171,732,3187,205,0
2191,2016,41025,OR,harney,3850,682,2904,222,0
2192,2016,41027,OR,hood river,10383,6359,3223,502,0
2193,2016,41029,OR,jackson,103789,43550,53083,4248,0
2194,2016,41031,OR,jefferson,8874,2892,5337,471,0
2195,2016,41033,OR,josephine,42613,13223,26582,1779,0
2196,2016,41035,OR,klamath,29240,7080,20170,1494,0
2197,2016,41037,OR,lake,3814,628,3001,145,0
2198,2016,41039,OR,lane,181072,100497,66218,8285,0
2199,2016,41041,OR,lincoln,24035,12300,9901,1106,0
2200,2016,41043,OR,linn,54724,17456,32683,3301,0
2201,2016,41045,OR,malheur,9950,2213,7141,422,0
2202,2016,41047,OR,marion,110804,48803,54336,5495,0
2203,2016,41049,OR,morrow,3989,1004,2698,235,0
2204,2016,41051,OR,multnomah,357762,271754,63055,11570,0
2205,2016,41053,OR,polk,37030,15741,18333,2105,0
2206,2016,41055,OR,sherman,983,202,726,44,0
2207,2016,41057,OR,tillamook,13261,5701,6486,750,0
2208,2016,41059,OR,umatilla,26116,7466,16775,1404,0
2209,2016,41061,OR,union,12465,3221,8378,668,0
2210,2016,41063,OR,wallowa,4177,1097,2825,173,0
2211,2016,41065,OR,wasco,11251,4634,5721,665,0
2212,2016,41067,OR,washington,232034,137818,75903,13334,0
2213,2016,41069,OR,wheeler,792,153,583,46,0
2214,2016,41071,OR,yamhill,45116,18635,22589,2940,0
2215,2016,42001,PA,adams,47138,14077,31249,1222,399
2216,2016,42003,PA,allegheny,643173,363017,257488,15854,5021
2217,2016,42005,PA,armstrong,30446,6849,22676,661,136
2218,2016,42007,PA,beaver,79036,30225,46081,1914,477
2219,2016,42009,PA,bedford,23504,3613,19455,259,100
2220,2016,42011,PA,berks,175934,75169,93094,5016,1906
2221,2016,42013,PA,blair,52029,13093,37224,1188,325
2222,2016,42015,PA,bradford,25399,6263,17957,875,136
2223,2016,42017,PA,bucks,342572,165861,163873,8500,3138
2224,2016,42019,PA,butler,92027,26834,61388,2856,587
2225,2016,42021,PA,cambria,60167,17798,40510,1216,395
2226,2016,42023,PA,cameron,2024,469,1495,50,4
2227,2016,42025,PA,carbon,28721,8917,18714,686,265
2228,2016,42027,PA,centre,75394,36555,35099,2609,789
2229,2016,42029,PA,chester,266637,140188,115582,7818,2231
2230,2016,42031,PA,clarion,17481,4256,12545,466,114
2231,2016,42033,PA,clearfield,32692,7700,23909,741,212
2232,2016,42035,PA,clinton,14839,4533,9701,450,119
2233,2016,42037,PA,columbia,27127,8502,17387,841,259
2234,2016,42039,PA,crawford,35563,10215,23912,986,250
2235,2016,42041,PA,cumberland,115068,44282,65649,3720,908
2236,2016,42043,PA,dauphin,130160,64287,60620,3459,1168
2237,2016,42045,PA,delaware,284832,169169,106559,5650,2512
2238,2016,42047,PA,elk,13854,3637,9704,371,77
2239,2016,42049,PA,erie,117240,54820,57168,3689,1104
2240,2016,42051,PA,fayette,53426,17826,34388,839,230
2241,2016,42053,PA,forest,2398,626,1680,60,19
2242,2016,42055,PA,franklin,69345,17322,49554,1689,449
2243,2016,42057,PA,fulton,6743,904,5676,93,37
2244,2016,42059,PA,greene,14955,4157,10394,263,80
2245,2016,42061,PA,huntingdon,19496,4487,14369,414,96
2246,2016,42063,PA,indiana,37728,11468,24920,924,220
2247,2016,42065,PA,jefferson,18551,3437,14533,404,106
2248,2016,42067,PA,juniata,10402,1810,8234,200,71
2249,2016,42069,PA,lackawanna,102740,51593,48102,1903,889
2250,2016,42071,PA,lancaster,239151,90066,137145,8437,1992
2251,2016,42073,PA,lawrence,40555,13933,25323,860,244
2252,2016,42075,PA,lebanon,58906,17860,38804,1557,406
2253,2016,42077,PA,lehigh,153031,77087,70285,3795,1338
2254,2016,42079,PA,luzerne,132731,51454,77508,2287,1164
2255,2016,42081,PA,lycoming,50294,12926,35475,1291,380
2256,2016,42083,PA,mckean,15572,3802,11159,393,148
2257,2016,42085,PA,mercer,49594,17631,30034,1297,400
2258,2016,42087,PA,mifflin,18239,3563,14050,473,79
2259,2016,42089,PA,monroe,65944,31930,31706,1407,728
2260,2016,42091,PA,montgomery,427489,251063,160803,10764,3650
2261,2016,42093,PA,montour,8535,2851,5274,287,72
2262,2016,42095,PA,northampton,142775,65936,71384,3647,1363
2263,2016,42097,PA,northumberland,34971,9184,24418,907,287
2264,2016,42099,PA,perry,21153,4630,15613,619,163
2265,2016,42101,PA,philadelphia,680227,560542,105418,6786,6452
2266,2016,42103,PA,pike,26066,9247,16035,487,226
2267,2016,42105,PA,potter,7777,1300,6247,165,34
2268,2016,42107,PA,schuylkill,62750,16724,43937,1406,448
2269,2016,42109,PA,snyder,16333,3991,11710,451,111
2270,2016,42111,PA,somerset,35730,7367,27347,676,166
2271,2016,42113,PA,sullivan,3168,756,2318,65,14
2272,2016,42115,PA,susquehanna,19200,5065,13295,559,192
2273,2016,42117,PA,tioga,17334,3642,12928,517,134
2274,2016,42119,PA,union,17400,6138,10605,444,141
2275,2016,42121,PA,venango,22096,5889,15254,688,142
2276,2016,42123,PA,warren,17624,4828,12032,525,122
2277,2016,42125,PA,washington,96945,34436,58941,2553,708
2278,2016,42127,PA,wayne,22365,6398,15269,420,193
2279,2016,42129,PA,westmoreland,181740,59506,116427,4323,932
2280,2016,42131,PA,wyoming,12418,3573,8375,305,112
2281,2016,42133,PA,york,203153,67428,126933,6376,1542
2282,2016,44001,RI,bristol,24691,14532,8910,936,313
2283,2016,44003,RI,kent,79691,37582,38141,2925,1043
2284,2016,44005,RI,newport,39761,22680,14975,1521,585
2285,2016,44007,RI,providence,241818,141597,90321,6742,3158
2286,2016,44009,RI,washington,64160,33511,27074,2519,1056
2287,2016,45001,SC,abbeville,10724,3712,6742,128,36
2288,2016,45003,SC,aiken,74773,25426,45981,1796,459
2289,2016,45005,SC,allendale,3578,2722,788,22,11
2290,2016,45007,SC,anderson,80296,21040,56109,1589,436
2291,2016,45009,SC,bamberg,6195,3886,2197,51,17
2292,2016,45011,SC,barnwell,9479,4395,4888,87,35
2293,2016,45013,SC,beaufort,72770,29577,39986,1859,456
