,FIPS,Normalized Land area
2518,47091,0.09008724569778748
2519,47093,0.1533909809988259
2520,47095,0.05003572631928172
2521,47097,0.14245604093037628
2522,47099,0.18626220161309162
2523,47101,0.08514041523347918
2524,47103,0.1721400419166313
2525,47105,0.06918318969058847
2526,47107,0.12982185403373533
2527,47109,0.16988242801345704
2528,47111,0.09270100724878867
2529,47113,0.16814998098080727
2530,47115,0.15035467139108086
2531,47117,0.11332135241788824
2532,47119,0.18505793965137166
2533,47121,0.05889112630847056
2534,47123,0.1918277631604891
2535,47125,0.16273532945367544
2536,47127,0.039001185637456776
2537,47129,0.15760438876464306
2538,47131,0.16441043067862426
2539,47133,0.13083295116951527
2540,47135,0.12517382540955307
2541,47137,0.04919063020579403
2542,47139,0.13119513521815285
2543,47141,0.12106001825711123
2544,47143,0.09518800438276673
2545,47145,0.10886950682005132
2546,47147,0.14375386710466095
2547,47149,0.18693526030347646
2548,47151,0.16065880757481998
2549,47153,0.08024187597565592
2550,47155,0.17882837401480528
2551,47157,0.23034000033228513
2552,47159,0.09485902053858761
2553,47161,0.13863499921724978
2554,47163,0.12476033195402517
2555,47165,0.15979862045930576
2556,47167,0.13834525197833974
2557,47169,0.03446483042827108
2558,47171,0.05618983694571527
2559,47173,0.0674718700607759
2560,47175,0.08252363548207267
2561,47177,0.1305914951370902
2562,47179,0.09853518863225905
2563,47181,0.22156609175403977
2564,47183,0.17516427872275508
2565,47185,0.11368655466693114
2566,47187,0.17584035561354525
2567,47189,0.17228793373649165
2568,48000,78.84496530026523
2569,48001,0.32071397506857735
2570,48003,0.45294435302575264
2571,48005,0.240785991935074
2572,48007,0.07607977761672906
2573,48009,0.27257669680423763
2574,48011,0.27438761704742554
2575,48013,0.3680816122295622
2576,48015,0.1951296744039017
2577,48017,0.24954480951129282
2578,48019,0.23872757925865043
2579,48021,0.26806146899788913
2580,48023,0.2618228487601068
2581,48025,0.2656740724772864
2582,48027,0.31721889899922473
2583,48029,0.3742025226515373
2584,48031,0.21406586374683653
2585,48033,0.27086537717442505
2586,48035,0.29668306344147394
2587,48037,0.26711375407062077
2588,48039,0.409781069029369
2589,48041,0.1767005427290595
2590,48043,1.8663736392347203
2591,48045,0.27163803647818524
2592,48047,0.28472495343562315
2593,48049,0.2850479008789916
2594,48051,0.19890846131135378
2595,48053,0.30008759349866715
